1539679011.000000, IBI
15.703844,0.859414
16.469504,0.765660
32.282728,0.906291
32.985885,0.703157
33.892176,0.906291
34.626585,0.734409
100.098332,0.687531
100.801489,0.703157
144.537866,0.781286
145.287900,0.750034
145.991058,0.703157
146.787969,0.796911
293.700944,0.781286
294.466604,0.765660
363.641645,0.765660
368.298108,0.734409
369.048142,0.750034
369.829428,0.781286
370.595088,0.765660
386.564569,0.734409
387.330229,0.765660
388.189644,0.859414
388.924052,0.734409
389.783467,0.859414
390.486624,0.703157
391.330412,0.843789
392.002318,0.671906
423.675643,0.687531
424.456929,0.781286
425.253840,0.796911
426.035126,0.781286
426.847663,0.812537
427.550820,0.703157
428.378983,0.828163
429.175895,0.796911
429.988432,0.812537
430.800969,0.812537
466.771366,0.625029
467.583903,0.812537
468.396440,0.812537
472.802892,0.656280
473.615429,0.812537
474.396715,0.781286
475.178000,0.781286
475.990538,0.812537
482.647092,0.765660
483.381501,0.734409
517.539315,0.812537
518.320600,0.781286
519.164389,0.843789
519.836295,0.671906
524.649015,0.781286
525.492804,0.843789
526.352218,0.859414
535.555764,0.750034
536.321424,0.765660
537.102710,0.781286
537.899621,0.796911
538.571527,0.671906
539.337187,0.765660
540.165350,0.828163
540.946636,0.781286
541.587290,0.640654
542.509207,0.921917
618.934581,0.703157
619.715867,0.781286
620.512778,0.796911
621.262812,0.750034
622.059724,0.796911
622.872261,0.812537
623.559793,0.687531
624.356704,0.796911
625.153615,0.796911
625.888024,0.734409
626.622433,0.734409
636.169745,0.718783
636.872902,0.703157
637.591685,0.718783
638.404222,0.812537
639.201133,0.796911
639.982419,0.781286
640.779331,0.796911
641.591868,0.812537
642.451282,0.859414
643.201317,0.750034
644.091982,0.890666
644.810765,0.718783
645.592051,0.781286
646.326460,0.734409
647.107745,0.781286
647.826528,0.718783
648.545311,0.718783
649.373474,0.828163
658.123875,0.843789
658.827032,0.703157
659.467686,0.640654
660.311475,0.843789
661.092761,0.781286
661.874046,0.781286
662.702209,0.828163
847.070024,0.750034
847.851310,0.781286
848.679473,0.828163
849.413881,0.734409
850.148290,0.734409
871.414888,0.890666
1368.031371,0.765660
1368.812656,0.781286
1404.439287,0.703157
1405.220573,0.781286
1524.038512,0.718783
1524.710418,0.671906
1525.413575,0.703157
1526.101106,0.687531
1526.788638,0.687531
1527.523046,0.734409
1528.241829,0.718783
1529.007489,0.765660
1529.632518,0.625029
1530.398178,0.765660
1531.085709,0.687531
1531.913872,0.828163
1561.977748,0.781286
1562.727783,0.750034
1755.252221,0.796911
1756.017881,0.765660
1833.787066,0.703157
1834.505848,0.718783
1835.255883,0.750034
1836.005917,0.750034
1836.740326,0.734409
1837.505986,0.765660
1838.256020,0.750034
1838.959177,0.703157
1839.709212,0.750034
1840.412369,0.703157
1841.115526,0.703157
1841.881186,0.765660
1842.662472,0.781286
1843.350003,0.687531
1844.053160,0.703157
1844.834446,0.781286
1845.537603,0.703157
1846.287638,0.750034
1847.006421,0.718783
1847.772081,0.765660
1848.506489,0.734409
1849.272149,0.765660
1850.006558,0.734409
1850.756592,0.750034
1851.537878,0.781286
1852.241035,0.703157
1852.975444,0.734409
1853.725478,0.750034
1854.459887,0.734409
1855.194295,0.734409
1855.897453,0.703157
1930.041472,0.750034
1931.025892,0.984420
1934.869818,0.843789
1935.916741,1.046923
1942.167027,0.890666
1942.838933,0.671906
1943.651470,0.812537
1944.339001,0.687531
1978.559318,0.703157
1979.356229,0.796911
1979.981258,0.625029
2094.314616,0.593777
2094.955271,0.640654
2110.268471,0.781286
2141.582405,0.718783
2142.176182,0.593777
2142.769959,0.593777
2254.587577,0.750034
2255.290735,0.703157
2255.884512,0.593777
2256.587669,0.703157
2295.589454,0.750034
2296.276986,0.687531
2296.948891,0.671906
2297.823931,0.875040
2337.091354,1.031297
2338.403914,1.312560
2355.592201,1.015671
2356.607872,1.015671
2357.451661,0.843789
2397.515995,0.781286
2407.422698,0.656280
2426.470445,0.484397
2427.126725,0.656280
2576.633569,0.671906
2605.713025,0.578151
2606.400557,0.687531
2698.029751,0.640654
2698.748534,0.718783
2699.326685,0.578151
2713.061689,0.718783
2713.733595,0.671906
2714.436752,0.703157
2715.139909,0.703157
2715.858692,0.718783
2716.608726,0.750034
2733.234487,0.734409
2739.844165,0.718783
2740.609825,0.765660
2741.422362,0.812537
2742.109894,0.687531
2760.954506,0.781286
2761.735792,0.781286
2762.407698,0.671906
2763.251486,0.843789
2764.048398,0.796911
2764.751555,0.703157
2765.595344,0.843789
2766.532887,0.937543
2776.205204,0.609403
2776.892736,0.687531
2777.502139,0.609403
2778.174044,0.671906
2778.861576,0.687531
2779.517856,0.656280
2780.221013,0.703157
2780.892919,0.671906
2781.611702,0.718783
2782.314859,0.703157
2783.033642,0.718783
2783.736799,0.703157
2784.486833,0.750034
2785.205616,0.718783
2785.955651,0.750034
2786.690059,0.734409
2787.361965,0.671906
2787.986994,0.625029
2788.627648,0.640654
2792.659082,0.796911
2793.596625,0.937543
2811.706829,0.734409
2817.175830,0.687531
2817.847735,0.671906
2818.535267,0.687531
2819.238424,0.703157
2819.925956,0.687531
2820.660364,0.734409
2821.394773,0.734409
2822.160433,0.765660
2822.926093,0.765660
2827.238790,0.656280
2834.801636,0.859414
2835.536045,0.734409
2836.223577,0.687531
2837.051739,0.828163
2837.801774,0.750034
2847.505343,0.734409
2848.286629,0.781286
2848.942909,0.656280
2849.739820,0.796911
2850.505480,0.765660
2851.177386,0.671906
2851.989923,0.812537
2852.583700,0.593777
2853.302483,0.718783
2862.193515,0.718783
2862.927924,0.734409
2868.818819,0.765660
2869.490724,0.671906
2870.209507,0.718783
2870.865787,0.656280
2880.100585,0.781286
2880.944374,0.843789
2881.694408,0.750034
2882.335062,0.640654
2883.085097,0.750034
2883.913260,0.828163
2884.678920,0.765660
2885.335200,0.656280
2889.397886,0.796911
2890.007288,0.609403
2890.679194,0.671906
2891.288597,0.609403
2892.101134,0.812537
2904.773589,0.640654
2905.351741,0.578151
2909.789444,0.781286
2910.445724,0.656280
2911.086378,0.640654
2919.524265,0.656280
2920.180545,0.656280
2920.836825,0.656280
2921.508730,0.671906
2931.837328,0.640654
2964.885716,0.578151
2969.135911,0.640654
2969.839068,0.703157
2970.573476,0.734409
2978.651971,0.812537
2979.355128,0.703157
2980.136414,0.781286
2998.340372,0.828163
3018.263159,0.718783
3019.075696,0.812537
3019.825731,0.750034
3020.466385,0.640654
3021.216419,0.750034
3022.013331,0.796911
3022.638359,0.625029
3028.529254,0.640654
3040.201663,0.656280
3040.982949,0.781286
3041.670480,0.687531
3042.436141,0.765660
3043.076795,0.640654
3043.920583,0.843789
3050.467758,0.734409
3051.264670,0.796911
3051.983453,0.718783
3052.764738,0.781286
3053.483521,0.718783
3054.264807,0.781286
3055.046093,0.781286
3055.749250,0.703157
3060.202579,0.703157
3060.968239,0.765660
3061.702647,0.734409
3062.530810,0.828163
3063.218342,0.687531
3063.937125,0.718783
3064.687159,0.750034
3065.405942,0.718783
3066.046596,0.640654
3066.921636,0.875040
3067.624794,0.703157
3068.406079,0.781286
3069.156114,0.750034
3069.874897,0.718783
3070.703059,0.828163
3071.374965,0.671906
3072.171877,0.796911
3072.859408,0.687531
3073.609442,0.750034
3074.312600,0.703157
3075.062634,0.750034
3075.781417,0.718783
3076.547077,0.765660
3077.265860,0.718783
3078.094023,0.828163
3078.765929,0.671906
3079.547214,0.781286
3080.359751,0.812537
3090.813355,0.656280
3091.516512,0.703157
3092.219669,0.703157
3092.922827,0.703157
3093.516604,0.593777
3094.204135,0.687531
3094.954170,0.750034
3117.220814,0.750034
3117.923971,0.703157
3118.674005,0.750034
3119.424040,0.750034
3120.127197,0.703157
3120.830354,0.703157
3121.642891,0.812537
3122.424177,0.781286
3123.111708,0.687531
3123.799240,0.687531
3124.518023,0.718783
3125.268057,0.750034
3126.018091,0.750034
3126.768126,0.750034
3127.424406,0.656280
3128.111937,0.687531
3128.861972,0.750034
3129.596380,0.734409
3130.237035,0.640654
3130.908940,0.671906
3131.658975,0.750034
3132.393383,0.734409
3133.002786,0.609403
3138.049892,0.656280
3138.846804,0.796911
3139.518709,0.671906
3140.190615,0.671906
3140.893772,0.703157
3141.628181,0.734409
3142.315712,0.687531
3143.018870,0.703157
3143.737653,0.718783
3144.440810,0.703157
3145.175218,0.734409
3145.894001,0.718783
3146.565907,0.671906
3147.269064,0.703157
3148.003473,0.734409
3148.659753,0.656280
3149.378536,0.718783
3150.081693,0.703157
3150.831727,0.750034
3151.441130,0.609403
3152.128662,0.687531
3152.847445,0.718783
3153.472473,0.625029
3154.144379,0.671906
3166.035548,0.656280
3166.738705,0.703157
3167.426237,0.687531
3168.238774,0.812537
3168.988808,0.750034
3169.676340,0.687531
3170.332620,0.656280
3171.004526,0.671906
3171.723309,0.718783
3172.473343,0.750034
3173.129623,0.656280
3173.754652,0.625029
3174.535937,0.781286
3175.223469,0.687531
3175.957877,0.734409
3176.567280,0.609403
3177.332940,0.765660
3178.129852,0.796911
3178.786132,0.656280
3179.395535,0.609403
3180.161195,0.765660
3180.958106,0.796911
3184.177004,0.625029
3184.770781,0.593777
3191.255453,0.781286
3191.849230,0.593777
3192.614890,0.765660
3193.364924,0.750034
3194.083707,0.718783
3194.724361,0.640654
3195.536899,0.812537
3196.240056,0.703157
3196.943213,0.703157
3197.552616,0.609403
3198.365153,0.812537
3199.224567,0.859414
3210.084440,0.734409
3210.834474,0.750034
3211.678262,0.843789
3215.319054,0.671906
3215.990960,0.671906
3216.803497,0.812537
3217.537906,0.734409
3218.225437,0.687531
3222.772520,0.734409
3223.600683,0.828163
3224.303840,0.703157
3225.178880,0.875040
3236.788787,0.656280
3237.507570,0.718783
3238.288856,0.781286
3238.992013,0.703157
3239.632667,0.640654
3240.445204,0.812537
3241.304619,0.859414
3247.929922,0.781286
3248.601828,0.671906
3249.445616,0.843789
3271.634132,0.687531
3272.368541,0.734409
3273.009195,0.640654
3273.790481,0.781286
3283.462798,0.796911
3303.448088,0.734409
3304.213748,0.765660
3304.885654,0.671906
3305.635688,0.750034
3306.416974,0.781286
3307.042003,0.625029
3307.838914,0.796911
3308.682703,0.843789
3316.526812,0.703157
3317.120589,0.593777
3317.980003,0.859414
3318.698786,0.718783
3319.433195,0.734409
3320.214481,0.781286
3320.886386,0.671906
3321.667672,0.781286
3322.402081,0.734409
3323.089612,0.687531
3323.839647,0.750034
3324.636558,0.796911
3325.277212,0.640654
3325.995995,0.718783
3326.777281,0.781286
3327.511690,0.734409
3328.199221,0.687531
3328.902378,0.703157
3329.668038,0.765660
3330.371196,0.703157
3331.058727,0.687531
3331.746258,0.687531
3332.418164,0.671906
3333.105696,0.687531
3343.637428,0.890666
3344.293708,0.656280
3345.090619,0.796911
3345.840654,0.750034
3346.434431,0.593777
3347.246968,0.812537
3348.012628,0.765660
3348.747037,0.734409
3360.513200,0.734409
3361.310112,0.796911
3362.060146,0.750034
3362.841432,0.781286
3369.451109,0.734409
3370.216769,0.765660
3370.935552,0.718783
3371.669961,0.734409
3372.545001,0.875040
3375.842027,0.625029
3376.560810,0.718783
3377.232716,0.671906
3377.904621,0.671906
3378.592153,0.687531
3393.999108,0.640654
3394.686640,0.687531
3395.374171,0.687531
3396.061702,0.687531
3396.764860,0.703157
3397.530520,0.765660
3398.264928,0.734409
3398.921208,0.656280
3399.686868,0.765660
3400.436903,0.750034
3401.108809,0.671906
3401.858843,0.750034
3402.593251,0.734409
3403.358912,0.765660
3404.062069,0.703157
3404.796477,0.734409
3405.515260,0.718783
3406.249669,0.734409
3407.015329,0.765660
3407.780989,0.765660
3408.499772,0.718783
3409.296683,0.796911
3410.124846,0.828163
3415.156327,0.718783
3415.921987,0.765660
3416.625144,0.703157
3417.375178,0.750034
3418.125212,0.750034
3418.859621,0.734409
3419.625281,0.765660
3420.281561,0.656280
3421.000344,0.718783
3421.766004,0.765660
3422.453536,0.687531
3423.172318,0.718783
3423.859850,0.687531
3424.609884,0.750034
3425.359919,0.750034
3426.031824,0.671906
3432.532122,0.734409
3433.172776,0.640654
3444.892063,0.578151
3445.688974,0.796911
3446.267126,0.578151
3447.110914,0.843789
3447.829697,0.718783
3448.579731,0.750034
3454.939398,0.734409
3455.720683,0.781286
3456.376963,0.656280
3457.126998,0.750034
3457.845781,0.718783
3458.455184,0.609403
3459.298972,0.843789
3459.924001,0.625029
3460.642784,0.718783
3461.377192,0.734409
3462.064724,0.687531
3462.752255,0.687531
3463.486664,0.734409
3464.142944,0.656280
3464.908604,0.765660
3465.643013,0.734409
3466.346170,0.703157
3467.033701,0.687531
3467.736858,0.703157
3468.408764,0.671906
3469.205676,0.796911
3469.908833,0.703157
3470.611990,0.703157
3471.346399,0.734409
3472.065181,0.718783
3472.815216,0.750034
3473.580876,0.765660
3474.268407,0.687531
3474.987190,0.718783
3475.721599,0.734409
3476.377879,0.656280
3477.096662,0.718783
3477.815445,0.718783
3478.565479,0.750034
3479.362391,0.796911
3479.971793,0.609403
3480.612448,0.640654
3481.362482,0.750034
3482.065639,0.703157
3482.784422,0.718783
3483.534456,0.750034
3484.206362,0.671906
3484.972022,0.765660
3485.643928,0.671906
3486.378337,0.734409
3487.175248,0.796911
3494.956854,0.687531
3495.769392,0.812537
3496.503800,0.734409
3497.175706,0.671906
3497.941366,0.765660
3498.660149,0.718783
3499.441435,0.781286
3500.050838,0.609403
3500.816498,0.765660
3501.582158,0.765660
3502.238438,0.656280
3502.972846,0.734409
3503.676003,0.703157
3508.816864,0.750034
3513.270193,0.765660
3513.910847,0.640654
3514.660881,0.750034
3515.301536,0.640654
3516.051570,0.750034
3521.098676,0.671906
3521.786207,0.687531
3522.567493,0.781286
3523.270650,0.703157
3524.020685,0.750034
3531.286642,0.765660
3532.052302,0.765660
3532.755460,0.703157
3533.583622,0.828163
3540.849580,0.671906
3541.568363,0.718783
3542.318397,0.750034
3543.005929,0.687531
3543.771589,0.765660
3544.490372,0.718783
3545.240406,0.750034
3545.912312,0.671906
3546.646720,0.734409
3547.474883,0.828163
3551.709452,0.718783
3552.412609,0.703157
3553.100141,0.687531
3553.787672,0.687531
3554.506455,0.718783
3555.256490,0.750034
3555.990898,0.734409
3556.631552,0.640654
3563.928761,0.718783
3564.694422,0.765660
3565.319450,0.625029
3566.022607,0.703157
3566.757016,0.734409
3570.944708,0.718783
3571.616613,0.671906
3572.351022,0.734409
3573.038553,0.687531
3573.741711,0.703157
3574.413616,0.671906
3575.148025,0.734409
3575.913685,0.765660
3576.538714,0.625029
3577.288748,0.750034
3578.007531,0.718783
3578.757565,0.750034
3579.398220,0.640654
3580.132628,0.734409
3580.898288,0.765660
3581.554568,0.656280
3582.288977,0.734409
3582.992134,0.703157
3583.789046,0.796911
3584.414074,0.625029
3585.101606,0.687531
3585.773511,0.671906
3586.492294,0.718783
3587.117323,0.625029
3587.804854,0.687531
3588.492386,0.687531
3589.179917,0.687531
3589.804946,0.625029
3590.508103,0.703157
3591.117506,0.609403
3599.180375,0.781286
3599.821029,0.640654
3600.571064,0.750034
3601.242970,0.671906
3601.993004,0.750034
3602.711787,0.718783
3603.414944,0.703157
3604.180604,0.765660
3604.883761,0.703157
3605.649421,0.765660
3606.274450,0.625029
3625.462828,0.671906
3630.572437,0.812537
3631.509980,0.937543
3639.604100,0.812537
3640.197878,0.593777
3641.026041,0.828163
3641.854203,0.828163
3651.776533,0.859414
3652.417187,0.640654
3658.136199,0.765660
3658.886233,0.750034
3659.683145,0.796911
3663.745831,0.718783
3664.480239,0.734409
3665.167771,0.687531
3665.839676,0.671906
3666.574085,0.734409
3667.386622,0.812537
